Q48QZ2	GO:0004329;GO:0035999;GO:0005524
Q6CSZ5	GO:0031080;GO:0005789;GO:0030433;GO:1904263;GO:0000139;GO:0030127;GO:0031081;GO:0090114;GO:0035859;GO:0005198;GO:0043547;GO:0045893;GO:0051028;GO:0015031
A3LWR2	GO:0003924;GO:0032790;GO:0000002;GO:0051881;GO:0005739;GO:0005525;GO:0032543
A6Q115	GO:0051539;GO:0002935;GO:0070040;GO:0000049;GO:0005737;GO:0046872;GO:0019843;GO:0070475
Q05707	GO:0005576;GO:0005518;GO:0005201;GO:0098609;GO:0031012;GO:0062023;GO:0030020;GO:0005788;GO:0030674;GO:0005614;GO:0003723;GO:0005596;GO:0005615;GO:0005581;GO:0030198;GO:0030199
Q2G296	GO:0004329;GO:0035999;GO:0005524
Q8CBW4	GO:0080008
A9WML8	GO:0003852;GO:0009098
Q69ZK6	GO:0006357;GO:0033169;GO:0072520;GO:0003382;GO:0032454;GO:0008584;GO:0000118;GO:0036098;GO:0003712;GO:0000785;GO:0046872;GO:0098727;GO:0031490;GO:0051213;GO:1990636
Q6FA99	
F1RWC3	GO:0005765;GO:0005509;GO:0005768;GO:0016324;GO:0008203;GO:0005905;GO:0031419;GO:0015031
P82963	GO:0050896;GO:0005886;GO:0007155;GO:0007601
Q0WER5	GO:0042882;GO:0016887;GO:0015612;GO:0005886;GO:0005524
A4TMP0	GO:0032297;GO:0006260
B8M2K0	GO:0071555;GO:0008270;GO:0004181;GO:0005773
P28793	GO:0004165;GO:0006635;GO:0003857;GO:0004300;GO:0008692;GO:0036125
Q8BGA8	GO:0047760;GO:0005759;GO:0015645;GO:0006637;GO:0006633;GO:0005524;GO:0046872;GO:0004321;GO:0003996
Q5RC98	GO:0006865;GO:0016021;GO:0006814
B3R290	GO:0006541;GO:0003922;GO:0005524;GO:0016462
P87163	GO:0005085;GO:0005851;GO:0006413;GO:0003743;GO:0031369;GO:0016779
Q31DQ5	GO:0008782;GO:0009164;GO:0019509;GO:0008930;GO:0019284
Q882S0	GO:0015416;GO:0005886;GO:0016887;GO:0005524
P92916	GO:0005774;GO:0033841;GO:0016021;GO:0047207;GO:0004553;GO:0005975
A6VH81	GO:0000049;GO:0005737;GO:0005524;GO:0004826;GO:0000287;GO:0006432
Q8S8Y1	GO:0006351;GO:0003899;GO:0003677;GO:0008270;GO:0009507
Q7T6X4	GO:0005198;GO:0019028
P12600	GO:0039579;GO:0039502;GO:0042025;GO:0030430;GO:0039580;GO:0003723
A9AIP4	GO:0006541;GO:0003922;GO:0005524;GO:0016462
Q080P6	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
Q6AJK1	GO:0065002;GO:0006605;GO:0005737;GO:0005886;GO:0017038;GO:0005524;GO:0046872
B4FHF0	GO:0003746;GO:0070125;GO:0006414;GO:0005759
O81760	GO:0004722;GO:0046872
Q7UZF8	GO:0008360;GO:0008963;GO:0007049;GO:0009252;GO:0051301;GO:0071555;GO:0005886;GO:0016021;GO:0051992
A5IU87	GO:0005737;GO:0004427;GO:0030145
C3N834	GO:0051301;GO:0007049;GO:0006260;GO:0003910;GO:0003677;GO:0051103;GO:0006310;GO:0005524;GO:0046872;GO:0071897
Q9ZZM6	GO:0046686;GO:0046872;GO:0005743;GO:0051597;GO:0006119;GO:0009060;GO:0045277;GO:0004129;GO:0016021;GO:0020037
Q6GZQ1	
Q03M85	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0047482;GO:0071555;GO:0005737;GO:0005524;GO:0000287
B7HDV5	GO:0047151;GO:0005737;GO:0030698;GO:0050660
Q60590	GO:0006953;GO:0002682;GO:0005615
Q2LK54	GO:0046872;GO:0030246;GO:0031012;GO:0016021;GO:0030169;GO:0005615;GO:0005581;GO:0038187
B1YKR3	GO:0009073;GO:0019632;GO:0009423;GO:0050661;GO:0004764
Q2JUD2	GO:0000105;GO:0005737
P20013	GO:0046274;GO:0042744;GO:0016690;GO:0046872;GO:0006979;GO:0020037
Q9BY12	GO:0003676;GO:0005654;GO:0008270;GO:0005783;GO:0005829
A1DLP3	GO:0005737;GO:0051301;GO:0007049
P18446	GO:0003723;GO:0019013;GO:0044172;GO:0044177
B4EZF5	GO:0009317;GO:0003989;GO:0016743;GO:0006633;GO:0008270;GO:0005524;GO:2001295
Q9PDP1	GO:0006424;GO:0006425;GO:0005737;GO:0005524;GO:0004819
P09294	GO:0006323;GO:0042025;GO:0004518;GO:0003677;GO:0019076
C6E805	GO:0006420;GO:0005737;GO:0004814;GO:0005524
A9IR19	GO:0009380;GO:0009432;GO:0003677;GO:0006289;GO:0005737;GO:0009381;GO:0005524;GO:0004386
P83111	GO:0042802;GO:0008233;GO:0006508;GO:0005739;GO:0006629;GO:0019216;GO:0005829
O02799	GO:0000978;GO:0001932;GO:0042127;GO:0005634;GO:0090140;GO:0001228;GO:0006952;GO:0007259;GO:0043434;GO:0051607;GO:0005829;GO:0060337;GO:0045944;GO:0019221
B5EE39	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
Q92BR1	GO:0005737;GO:0004427;GO:0030145
C3MJ14	GO:0051301;GO:0007049;GO:0006260;GO:0003910;GO:0003677;GO:0051103;GO:0006310;GO:0005524;GO:0046872;GO:0071897
P0C6V9	GO:0039694;GO:0039502;GO:0004197;GO:0003727;GO:0032259;GO:0004519;GO:0039648;GO:0004843;GO:0044220;GO:0039595;GO:0005524;GO:0016021;GO:0039644;GO:0019082;GO:0039579;GO:0033644;GO:0003724;GO:0003968;GO:0008168;GO:0044172;GO:0003678;GO:0006351;GO:0004527;GO:0008270;GO:0039520
Q90705	GO:0003924;GO:0006414;GO:0003746;GO:0043022;GO:0005737;GO:1990904;GO:0005525
Q7ZUC2	GO:0005509;GO:0005796;GO:0005783;GO:0002040;GO:0017156
Q9LYV3	GO:0008270;GO:0005739
Q9WUD2	GO:0042802;GO:0009408;GO:0008285;GO:0005737;GO:0012505;GO:0030027;GO:0030424;GO:0032584;GO:0005261;GO:0044297;GO:0009986;GO:0005886;GO:0005887;GO:0045773;GO:0005216;GO:0090280;GO:0120162;GO:0042470;GO:0005262;GO:0009266;GO:0044295;GO:0098703
P75072	
Q9XPS9	GO:0006351;GO:0003899;GO:0003677;GO:0008270;GO:0009507
O28392	GO:0006351;GO:0003899;GO:0032549;GO:0003677;GO:0008270
A9L1A8	GO:0016793
Q63T25	GO:0009245;GO:0008915
Q124E7	GO:0005737;GO:0004820;GO:0005524;GO:0006426
P0C6X7	GO:0042802;GO:0039694;GO:0003725;GO:0039502;GO:0019785;GO:0039520;GO:0003727;GO:0004197;GO:0032259;GO:0004483;GO:0039604;GO:0039722;GO:0071108;GO:1990380;GO:0004519;GO:0039648;GO:0039548;GO:0016540;GO:0039501;GO:0039714;GO:0004843;GO:0090503;GO:0039690;GO:0044220;GO:0004482;GO:0039595;GO:0005524;GO:0016021;GO:0039547;GO:0039644;GO:0006370;GO:0019082;GO:0039579;GO:0019083;GO:0033644;GO:0003724;GO:2000158;GO:0003968;GO:0008168;GO:0044172;GO:0070536;GO:0080009;GO:0003678;GO:0006351;GO:0001172;GO:0030430;GO:0000175;GO:0046983;GO:0008270;GO:0004386
A6TGF8	GO:0051539;GO:0004160;GO:0009099;GO:0009097;GO:0046872
Q6FZZ7	GO:0006435;GO:0000049;GO:0004829;GO:0005737;GO:0005524;GO:0046872
A7FG40	GO:0032297;GO:0006260
Q8E9L5	GO:0006221;GO:0005737;GO:0044205;GO:0046132;GO:0004588;GO:0000287;GO:0006207
W8JMV1	GO:0004497;GO:0016705;GO:0005506;GO:0016021;GO:0020037
B2VF77	GO:0004588;GO:0000287;GO:0044205;GO:0009116
Q6GGX3	GO:0009405;GO:0005886;GO:0016021
B2SE44	GO:0019288;GO:0016114;GO:0005524;GO:0050515
P49619	GO:0004143;GO:0005509;GO:0008289;GO:0046834;GO:0090038;GO:0030168;GO:0007205;GO:0050773;GO:0046486;GO:0035556;GO:0048666;GO:0005856;GO:0005886;GO:0016020;GO:0046339;GO:0005524;GO:0006654;GO:0005829;GO:0003951
C1CT51	GO:0004834
Q72IQ5	GO:0047151;GO:0005737;GO:0030698;GO:0050660
Q5X9K7	GO:0004329;GO:0035999;GO:0005524
Q05327	GO:0016831;GO:0030976;GO:0046872;GO:0005829;GO:0004737
Q65652	GO:0008234;GO:0039694;GO:0006351;GO:0006396;GO:0003968;GO:0003724;GO:0008174;GO:0005524;GO:0046872;GO:0003723;GO:0051213
Q747K8	GO:0004373;GO:0033201;GO:0005978;GO:0005829;GO:0009011
P43364	GO:0005654;GO:0005829;GO:0016604
Q9ZM81	GO:0006520;GO:0044205;GO:0016597;GO:0004070;GO:0006207
Q819X4	GO:0047151;GO:0030488;GO:0030698;GO:0050660;GO:0002098;GO:0005829
Q3KME9	GO:0004751;GO:0009052
Q7Z6J4	GO:0005634;GO:0001726;GO:0005737;GO:0005856;GO:0005794;GO:0030027;GO:0008360;GO:0043087;GO:0043065;GO:0030036;GO:0051056;GO:0007010;GO:0046847;GO:0005829;GO:0007186;GO:0031267;GO:0005085;GO:1901981;GO:0032587;GO:0043507;GO:0031901;GO:0005089;GO:0046872
Q20733	GO:0006357;GO:0045892;GO:0005634;GO:0016575;GO:0005667;GO:0003714;GO:0000118;GO:0046872
B7KIU7	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
E7F6T8	GO:0006511;GO:0000082;GO:0021551;GO:0051301;GO:0004843;GO:0005634;GO:1904888;GO:0004197;GO:0035871;GO:0016579;GO:0071108;GO:0005829
Q9ZHI1	GO:0005737;GO:0042621;GO:0003985
P57223	GO:0005886;GO:0016021
A1K8U5	GO:0030798;GO:0005737;GO:0032259
D4AIF1	GO:0009405;GO:0005886;GO:0031225;GO:0004185
Q70XW6	GO:0042773;GO:0009507;GO:0048038;GO:0009535;GO:0016021;GO:0003954;GO:0008137;GO:0015990
F4JGB6	GO:0005886;GO:0016021
A8AZH2	GO:0006082;GO:0008776;GO:0005737;GO:0005524;GO:0000287;GO:0006085
O30560	GO:0006457;GO:0051082;GO:0005524
Q8MYY6	GO:0046872;GO:0032504;GO:0004653;GO:0030246;GO:0000139;GO:0005794;GO:0016021;GO:0009312;GO:0006486
Q54NC1	GO:0005789;GO:0004128;GO:0005741;GO:0016021
P51123	GO:0004839;GO:0061631;GO:0005634;GO:0010485;GO:0005654;GO:0004674;GO:0006468;GO:0043967;GO:0005524;GO:0008134;GO:0007049;GO:0044154;GO:0005730;GO:0005669;GO:0036408;GO:0051123;GO:0043565;GO:0010390;GO:0035102;GO:0006367;GO:0017025
B8CS28	GO:0005737;GO:0006741;GO:0019674;GO:0005524;GO:0046872;GO:0003951
Q5P2P8	GO:0004613;GO:0006094;GO:0005737;GO:0030145;GO:0005525
A4WPW1	GO:0003677;GO:0006281;GO:0006310;GO:0046872
A7MZR6	GO:0016793
Q9D219	GO:0005801;GO:1990907;GO:0005634;GO:0035019;GO:0035914;GO:0003713;GO:0005737;GO:0005794;GO:0008013;GO:0045944;GO:0060070;GO:0014908
Q7SBC6	GO:0000184;GO:0005634;GO:0003724;GO:0005737;GO:0006364;GO:0005524;GO:1990904;GO:0003723
P12599	GO:0039579;GO:0039502;GO:0042025;GO:0030430;GO:0039580;GO:0003723
A0JX36	GO:0003852;GO:0009098
Q31ME6	GO:0016655;GO:0048038;GO:0042651;GO:0019684;GO:0051287
B7M072	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
B1IQV7	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
A7ZS61	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
Q4JQT7	GO:0042025;GO:0019033;GO:0030430
Q5N2Q8	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
A6NE01	
O65100	GO:0006879;GO:0008199;GO:0006826;GO:0009507;GO:0004322
B2A3V6	GO:0003723;GO:0004521;GO:0006402;GO:0005886
A1JHV9	GO:0006281;GO:0003911;GO:0006260
Q9ZZY9	GO:0046872;GO:0005743;GO:0006119;GO:0009060;GO:0045277;GO:0004129;GO:0016021;GO:0020037
B0RB25	GO:0003677;GO:0006351;GO:0032549;GO:0003899
C1A1V2	GO:0009022;GO:0000175;GO:0000049;GO:0008033;GO:0006364;GO:0016075
P87048	GO:0030234;GO:0005634;GO:0005838;GO:0034515;GO:0008540;GO:0010498;GO:1905754;GO:0042176;GO:0043161;GO:0005829;GO:0031595;GO:0034399;GO:0045842
A8A4Y0	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
P27000	GO:0000049;GO:0006424;GO:0005737;GO:0005524;GO:0008270;GO:0004818
P52495	GO:0005634;GO:0005737;GO:0004839;GO:0005524
Q36775	GO:0046872;GO:0005743;GO:0006119;GO:0009060;GO:0045277;GO:0004129;GO:0016021;GO:0020037
Q6RY07	GO:0005576;GO:0000272;GO:0006915;GO:0004568;GO:0006032;GO:0052356;GO:0002532;GO:0005737;GO:0001878;GO:0090197;GO:0005615;GO:0008061;GO:0019900;GO:0002376
Q8RAJ0	GO:0071555;GO:0008360;GO:0009252;GO:0008881
Q8XRY7	GO:0019441;GO:0046872;GO:0004833;GO:0020037
B8CZN7	GO:0003697;GO:0006260;GO:0009432;GO:0005737;GO:0006281;GO:0005524
Q8XVI2	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0071555;GO:0005737;GO:0005524;GO:0008765;GO:0000287
Q31RJ7	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
Q69XQ3	GO:0005634;GO:0003729;GO:0003677;GO:0005737;GO:0046872;GO:0010468
Q7SEK1	GO:0001732;GO:0002183;GO:0003743;GO:0005852;GO:0016282;GO:0033290;GO:0071541
A6QGY4	GO:0009405;GO:0005886;GO:0016021
Q2RG68	GO:0004056;GO:0005737;GO:0042450
B2ICY4	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
Q72LI9	GO:0000049;GO:0006424;GO:0005737;GO:0005524;GO:0008270;GO:0004818
O75610	GO:0010862;GO:0008083;GO:0007368;GO:0030509;GO:0003007;GO:0060395;GO:0005125;GO:0005160;GO:0000122;GO:0005615;GO:0007179
B0U6D0	GO:0006424;GO:0006425;GO:0005737;GO:0005524;GO:0004819
Q5X519	GO:0005737;GO:0006427;GO:0004821;GO:0005524
Q1GVA9	GO:0006435;GO:0000049;GO:0004829;GO:0005737;GO:0005524;GO:0046872
Q01807	GO:0030246;GO:0046872
C3NF77	GO:0051301;GO:0007049;GO:0006260;GO:0003910;GO:0003677;GO:0051103;GO:0006310;GO:0005524;GO:0046872;GO:0071897
A3PV78	GO:0003677;GO:0006351;GO:0032549;GO:0003899
A8Z414	GO:0009405;GO:0005886;GO:0016021
Q5HFY8	GO:0009405;GO:0005886;GO:0016021
Q8MI28	GO:0005634;GO:0007224;GO:0005737;GO:0005856;GO:0098797;GO:0016021;GO:0060170
A5UZK7	GO:0003684;GO:0030983;GO:0005524;GO:0006298
O82140	GO:0016104;GO:0000250;GO:0005789;GO:0009723;GO:0002238;GO:0010038;GO:0071731;GO:0042300;GO:0009753;GO:0005811;GO:0042542
Q8N103	GO:0005085;GO:0007165;GO:0051056;GO:0005829;GO:0005096
Q89XJ6	GO:0005507;GO:0005509;GO:0004129;GO:0042597;GO:0016020;GO:0050304;GO:0019333
Q9CHM9	GO:0004373;GO:0009011;GO:0033201;GO:0005978
B1Z032	GO:0003677;GO:0003700;GO:0019285;GO:0045892
Q0V1B1	GO:0030515;GO:0000462;GO:0032040;GO:0030686;GO:0045943;GO:0034455
Q5XHF8	GO:0000829;GO:0000832;GO:0006020;GO:0052723;GO:0102092;GO:0000827;GO:0033857;GO:0005524;GO:0005829;GO:0052724
Q5X728	GO:0002161;GO:0005737;GO:0004832;GO:0005524;GO:0006438
Q12216	GO:0019789;GO:0000790;GO:0005634;GO:0060969;GO:1990683;GO:0005737;GO:0007059;GO:0008270;GO:0016925;GO:0003690
Q3BUK3	GO:0051539;GO:0046429;GO:0019288;GO:0005506;GO:0016114
B3QN61	GO:0065002;GO:0006605;GO:0005737;GO:0005886;GO:0017038;GO:0005524;GO:0046872
Q0BCK8	GO:0006428;GO:0004822;GO:0002161;GO:0000049;GO:0005737;GO:0005524;GO:0008270
Q4L6I1	GO:0003723;GO:0005840
Q1WTX2	GO:0004590;GO:0044205;GO:0006207
A1JIX3	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
A4WEX9	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
O60494	GO:0042359;GO:0005794;GO:0009235;GO:0005783;GO:0010008;GO:0042803;GO:0042953;GO:0043202;GO:0005765;GO:0030139;GO:0008203;GO:0005886;GO:0016020;GO:0031526;GO:0005829;GO:0015889;GO:0005509;GO:0070062;GO:0038024;GO:0001894;GO:0005905;GO:0006898;GO:0038023;GO:0016324;GO:0034384;GO:0031232;GO:0009617;GO:0043235;GO:0031419
Q6K548	GO:0046930;GO:0015288;GO:0008308;GO:0005741
Q5VU65	GO:0005643;GO:0060009;GO:0007286;GO:0016021
Q87DU6	GO:0006424;GO:0006425;GO:0005737;GO:0005524;GO:0004819
P09734	GO:0003924;GO:0005819;GO:0005828;GO:0098863;GO:0045298;GO:0005874;GO:0000278;GO:0007017;GO:0045143;GO:0000070;GO:0005737;GO:0005880;GO:0030473;GO:0005200;GO:0005881;GO:0005525;GO:0000280;GO:0000226
A1UJ07	GO:0003924;GO:0005737;GO:0005525;GO:0000287;GO:0042254
Q00662	GO:0004565;GO:0005975
P69253	GO:0039579;GO:0039502;GO:0042025;GO:0030430;GO:0039580;GO:0003723
Q8PLJ8	GO:0051539;GO:0046429;GO:0019288;GO:0005506;GO:0016114
Q5L0Z2	GO:0006400;GO:0016879;GO:0000049;GO:0005737;GO:0005524
P58194	GO:0006744;GO:0008694;GO:0005886;GO:0046872
Q2MIB0	GO:0006351;GO:0003899;GO:0003677;GO:0008270;GO:0009507
B8IUW4	GO:0005524;GO:0005737;GO:0006433;GO:0004827
Q6BUA6	GO:0051301;GO:0005874;GO:0000922;GO:0005875;GO:0070840;GO:0000132;GO:0005737;GO:0051012
A5IHA2	GO:0004056;GO:0005737;GO:0042450
P57395	GO:0003723;GO:0005840;GO:0003735;GO:0006412
Q0T0B7	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
Q31W43	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
P56859	GO:0019379;GO:0009086;GO:0019344;GO:0000103;GO:0070814;GO:0004604
P73469	GO:0004674;GO:0005524
A1UBJ3	GO:0003677;GO:0006351;GO:0032549;GO:0003899
Q02ZN8	GO:0005525;GO:0005524
D4DD24	GO:0009405;GO:0005886;GO:0031225;GO:0004185
B4UIT6	GO:0003883;GO:0005524;GO:0046872;GO:0006541;GO:0044210
P32028	GO:0006357;GO:0005634;GO:0000981;GO:0043565;GO:0009653;GO:0007275;GO:0030154
Q5HN61	GO:0006282;GO:0005737
P11282	GO:0043657;GO:0075733;GO:0019033
O35464	GO:0042802;GO:0071526;GO:0030215;GO:0051642;GO:0001755;GO:1903671;GO:0030424;GO:0045499;GO:0001764;GO:2001224;GO:0005886;GO:0016020;GO:0007166;GO:0005887;GO:0035924;GO:0004888;GO:0007411;GO:0030335;GO:0016525;GO:0106089;GO:0070373;GO:1900747;GO:0050919;GO:0006915;GO:0048843;GO:0005615
A5CUC7	GO:0003677;GO:0006351;GO:0032549;GO:0003899
A1A5R7	GO:0003723;GO:0004527;GO:0005634
A5GV71	GO:0046933;GO:0042651;GO:0005524;GO:0045261
Q9KT69	GO:0046872;GO:0006418;GO:0000049;GO:0005524;GO:0006431;GO:0005829;GO:0004825
B4GH42	GO:0000184
P76159	GO:0042742;GO:0009253;GO:0019835;GO:0016998;GO:0003796
A4XL70	GO:0005525;GO:0003924;GO:0005737;GO:0003743
P28371	GO:0003924;GO:0032790;GO:0003746;GO:0005737;GO:0005525
A7EW77	GO:0034497;GO:0000045;GO:0034045;GO:0019898;GO:0000422;GO:0032266;GO:0000329;GO:0006497;GO:0010008;GO:0080025;GO:0005829;GO:0044804;GO:0015031
Q9LZQ9	GO:0005681;GO:0006397;GO:0005730;GO:0003729;GO:0003724;GO:0008380;GO:0005524;GO:0003723;GO:0005829
B9K844	GO:0009380;GO:0009432;GO:0003677;GO:0006289;GO:0005737;GO:0009381;GO:0005524;GO:0004386
Q08481	GO:0044291;GO:0007266;GO:0090673;GO:0045121;GO:0001726;GO:0001934;GO:0005737;GO:0007156;GO:0042803;GO:0005911;GO:0050731;GO:0042060;GO:0150107;GO:0001886;GO:0001525;GO:0035696;GO:0098609;GO:0009986;GO:0019903;GO:0005886;GO:0016020;GO:0042531;GO:0007166;GO:0005887;GO:0030334;GO:0006909;GO:0072672;GO:0050904;GO:0071944;GO:0004888;GO:0030485;GO:0030837;GO:0043542;GO:0070830;GO:0030335;GO:0034260;GO:0009897;GO:0002687;GO:0050732;GO:0072011;GO:0098742;GO:0007155;GO:0007159;GO:0005615;GO:0032991;GO:0061028;GO:0002693
A1BCQ5	GO:0051539;GO:0051537;GO:0004076;GO:0005506;GO:0009102
Q04EZ7	GO:0009380;GO:0009432;GO:0003677;GO:0006289;GO:0005737;GO:0009381
A0LCX6	GO:0005525;GO:0005524
Q2N8X0	GO:0050570;GO:0005737;GO:0008270;GO:0050897;GO:0051287;GO:0000287;GO:0008615;GO:0042823
B8J3G1	GO:0005737;GO:0033819;GO:0102555;GO:0009249
Q9WTR1	GO:0042802;GO:0009408;GO:0008285;GO:0005737;GO:0012505;GO:0030027;GO:0030424;GO:0032584;GO:0005261;GO:0044297;GO:0009986;GO:0005886;GO:0005887;GO:0045773;GO:0005216;GO:0090280;GO:0120162;GO:0042470;GO:0005262;GO:0009266;GO:0044295;GO:0098703
Q47NN7	GO:0006782;GO:0005737;GO:0004853
Q05318	GO:0019012;GO:0030430;GO:0039697;GO:0039689;GO:0004482;GO:0005524;GO:0003968
C5CI63	GO:0006146;GO:0000034
Q0AMD3	GO:0065002;GO:0006605;GO:0005737;GO:0005886;GO:0017038;GO:0005524;GO:0046872
Q2VEI6	GO:0006351;GO:0003899;GO:0003677;GO:0008270;GO:0009507
P59583	GO:0005634;GO:0003700;GO:0043565;GO:0046872
Q2QM47	GO:0005634;GO:0004721;GO:0009742;GO:0046872
M1W853	GO:0005634;GO:0000981;GO:0045122;GO:0003677;GO:0008270
Q9SZ67	GO:0003700;GO:0000976;GO:0005634;GO:0006952;GO:0043565;GO:0005524;GO:0004674;GO:0043531;GO:0009941
A6Q2X6	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
A5EYU0	GO:0006457;GO:0051082;GO:0016042;GO:0005886;GO:0016021
P49259	GO:0038023;GO:0005576;GO:0043274;GO:0043517;GO:0030246;GO:0090238;GO:0072593;GO:0001816;GO:0005886;GO:0016021;GO:0043235;GO:0090399;GO:0090403;GO:0006898
Q254V9	GO:0003883;GO:0005524;GO:0046872;GO:0006541;GO:0044210
A4XY43	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
Q04IY9	GO:0004834
Q820S0	GO:0004648;GO:0030170;GO:0005737;GO:0006564;GO:0008615
A6LPI8	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0071555;GO:0005737;GO:0008763;GO:0005524
B9LTA6	GO:0004831;GO:0006437;GO:0005524;GO:0005737
Q6LUJ2	GO:0005525;GO:0003924;GO:0005737;GO:0003743
Q7SYK1	GO:0006400;GO:0101030;GO:0008479;GO:0042803;GO:0046872;GO:0046982;GO:0005741
Q9C7F1	GO:0005739
Q80X19	GO:0048873;GO:0007155;GO:0005614;GO:0062023;GO:0003229;GO:0005615;GO:0030199;GO:0061050;GO:0005581
Q2JWN7	GO:0006807;GO:0003924;GO:0005737;GO:0005525;GO:0016151
Q5NYE5	GO:0006541;GO:0003922;GO:0005524;GO:0016462
Q97GH8	GO:0003991;GO:0005737;GO:0042450;GO:0005524
Q5L5J0	GO:0046933;GO:0046961;GO:0005524;GO:0042777
Q54NX0	GO:0000453;GO:0001510;GO:0008649;GO:0000466;GO:0016435;GO:0005634;GO:0000463;GO:0005730;GO:0008173;GO:0031167;GO:0030687;GO:0008650
Q6YGZ1	GO:0005634;GO:0045121;GO:0005654;GO:0030200;GO:0005765;GO:0042060;GO:0051798;GO:0061042;GO:0060055;GO:0031012;GO:0030305;GO:0010575;GO:0033690;GO:0043231;GO:0007160;GO:0005764;GO:0045545;GO:1904974;GO:0051797;GO:0030194;GO:0051897
Q8Z187	GO:0016887;GO:0032300;GO:0005524;GO:0006298;GO:0030983
Q7V3B0	GO:0016655;GO:0048038;GO:0042651;GO:0019684;GO:0051287
Q63250	GO:0005634;GO:0000981;GO:0050679;GO:0001654;GO:0043066;GO:2001111;GO:0006357;GO:0043010;GO:0061303;GO:0071157;GO:0061073;GO:0005667;GO:0043565;GO:0030154;GO:0061072;GO:0003700;GO:0006366;GO:1902747;GO:0002088;GO:0003677;GO:0009653;GO:0048468;GO:0002930;GO:0042789
A0A2H3CTK0	GO:0016788;GO:0009405;GO:0006633;GO:0004315;GO:0031177
O65349	GO:0009853;GO:0004497;GO:0016984;GO:0019253;GO:0009507
P0CP20	GO:0004379;GO:0018008;GO:0005737;GO:0005829;GO:0001302
P03586	GO:0039694;GO:0006351;GO:0006396;GO:0003968;GO:0003724;GO:0008174;GO:0005524;GO:0003723
Q9VKD3	GO:1990221;GO:0030170;GO:0005634;GO:0005739;GO:0031071;GO:0044571;GO:0046872;GO:0051536;GO:0005829;GO:0016226;GO:0070903
D3ZHA0	GO:0042802;GO:0048747;GO:0003779;GO:0030506;GO:0005737;GO:0005856;GO:0043034;GO:0016528;GO:0030018;GO:0005829;GO:0042383;GO:0008092
Q9ERB4	GO:0001501;GO:0005509;GO:0007507;GO:0072534;GO:0030246;GO:0007417;GO:0007155;GO:0031012;GO:0062023;GO:0001657;GO:0001750;GO:0009986;GO:0019903;GO:0009611;GO:0031103;GO:0030169;GO:0008347;GO:0033165;GO:0005540
A1RJX1	GO:0016793
Q6Y5D8	GO:0007165;GO:0043066;GO:0005886;GO:0007010;GO:0005829;GO:0048471;GO:0005096
Q8R7C1	GO:0030170;GO:0005737;GO:0006526;GO:0003992
A1UWN5	GO:0046872;GO:0016208;GO:0003987;GO:0005524;GO:0019427
Q4QJV1	GO:0004590;GO:0044205;GO:0006207
B9JZC0	GO:0004590;GO:0044205;GO:0006207
Q8TYV1	GO:0008964;GO:0015977;GO:0006107;GO:0006099;GO:0000287
Q6V1Q2	GO:0019012;GO:0030430;GO:0039697;GO:0039689;GO:0004482;GO:0005524;GO:0003968
Q32DE0	GO:0000103;GO:0015116;GO:0005887;GO:0019344
Q8CAI1	
P45719	GO:0005344;GO:0005833;GO:0019825;GO:0046872;GO:0020037
A1JIV0	GO:0006108;GO:0030060;GO:0006099;GO:0005975
Q8BI67	GO:0015030;GO:0000978;GO:0006357;GO:0006398;GO:0005634;GO:0001228;GO:0005654;GO:0046872
B0KPF4	GO:0002098;GO:0016765;GO:0043828
Q1GRE9	GO:0051539;GO:0006400;GO:0035596;GO:0005737;GO:0046872
Q4A1L5	GO:0006914;GO:0051301;GO:0042149;GO:0005634;GO:0006995;GO:0032465;GO:0005794;GO:0010008;GO:0034271;GO:0005829;GO:0034272;GO:0007049;GO:0000407;GO:0005789;GO:0005776;GO:0019898;GO:0051607;GO:0035032;GO:0000045;GO:0006915;GO:0016236;GO:0045324;GO:0031966;GO:0045022;GO:0006897
Q5F5C4	GO:0005737;GO:0009229;GO:0009228;GO:0016783
O25151	GO:0008379
