O62179	GO:0004672;GO:0007165;GO:0035556;GO:0005886;GO:0007168;GO:0001653;GO:0005524;GO:0016021;GO:0005525;GO:0004383;GO:0006182
B4JCS7	GO:0043150;GO:0051301;GO:0000711;GO:0005634;GO:0045003;GO:0006338;GO:0000724;GO:0003677;GO:0048477;GO:0030716;GO:0005524;GO:0007131;GO:0004386;GO:0010212
Q59088	GO:0006094;GO:0006096;GO:0005737;GO:0004347
Q9RWH3	GO:0016471;GO:0005886;GO:0046961;GO:0016021;GO:0033179;GO:0007035;GO:0051117
Q4R7H0	GO:0018094;GO:0005874;GO:0070735;GO:0005930;GO:0005929;GO:0005524;GO:0015630;GO:0070737
B5Z1R0	GO:0019285;GO:0008802;GO:0008812;GO:0050660
A6NAF9	GO:0043186;GO:0070306;GO:0007283;GO:0003729;GO:0002089;GO:0010608;GO:0030719;GO:0035770
Q2QLF8	GO:0005938;GO:0043197
Q5TAA0	
Q6PG95	GO:0003677;GO:0003682;GO:0005634
P53379	GO:0031505;GO:0004190;GO:0005576;GO:0006508;GO:0031225;GO:0009277;GO:0005886;GO:0000324;GO:0001402
Q8NZ22	GO:0006420;GO:0005737;GO:0004814;GO:0005524
F8S1H8	GO:0051762;GO:0016705;GO:0005506;GO:0016021;GO:0106244;GO:0016114;GO:0020037
Q8SS86	GO:0004252;GO:0016021
P28668	GO:0046872;GO:0006433;GO:0006424;GO:0005737;GO:0017101;GO:0004827;GO:0005524;GO:0003723;GO:0004818
Q39761	GO:0000287;GO:0047461;GO:0016114
Q03523	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0071555;GO:0005737;GO:0005524;GO:0008765;GO:0000287
Q9UUD9	GO:0005739
Q2J8V6	GO:0009317;GO:0003989;GO:0016743;GO:0006633;GO:0008270;GO:0005524;GO:2001295
A1B677	GO:0046677;GO:0015562;GO:0008559;GO:0016887;GO:0005524;GO:0005887;GO:1990961
Q84687	GO:0039694;GO:0006351;GO:0006396;GO:0003968;GO:0003724;GO:0008174;GO:0005524;GO:0003723
A8AA51	GO:0005737;GO:0016301;GO:0005524;GO:0042450;GO:0019878
O60449	GO:0038023;GO:0070062;GO:0006955;GO:0030246;GO:0006954;GO:0006897;GO:0005887;GO:0009897
A6TBH6	GO:0022857;GO:0005887
Q4ULS1	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
O82662	GO:0005507;GO:0046686;GO:0005739;GO:0006104;GO:0006099;GO:0004775;GO:0005524;GO:0004776;GO:0000287;GO:0042709
O33057	GO:0005886;GO:0022857;GO:0016021
O74270	GO:0003682;GO:0006260;GO:0005634;GO:0016887;GO:0003677;GO:0005524;GO:0046872
Q5YPE0	GO:0003677;GO:0006351;GO:0032549;GO:0003899
C3LAU3	GO:0030976;GO:0006096;GO:0006099;GO:0004591
Q4DCH3	GO:0003678;GO:0050341;GO:0005634;GO:0003677;GO:0005524;GO:0046872
Q7MW52	GO:0006094;GO:0042132
P31539	GO:0042802;GO:0070414;GO:0051082;GO:0005634;GO:0006986;GO:0043335;GO:0005737;GO:0070370;GO:0042026;GO:0034605;GO:0001319;GO:0051085;GO:0005524;GO:0051087;GO:0005829;GO:0034975;GO:0016887;GO:0034399;GO:0071470;GO:0072380;GO:0035617;GO:0043531
P35084	GO:0006366;GO:0005634;GO:0003899;GO:0003677;GO:0005665;GO:0046872
P58275	GO:0008134;GO:0030163;GO:0004176;GO:0005524;GO:0006355;GO:0004252
Q550U9	GO:0046338;GO:0005576;GO:0031161;GO:0004620;GO:0009395
Q8NIP5	GO:0005789;GO:0016972;GO:0003756;GO:0034975;GO:0016671
Q0CT27	GO:0004535;GO:0000932;GO:0030015;GO:0005634;GO:0046872;GO:0003723;GO:0000289
S3D9F1	GO:0016491;GO:0032259;GO:0006633;GO:0008168;GO:0004315;GO:0031177
A6TLS3	GO:0004642;GO:0005737;GO:0005524;GO:0006189;GO:0000287
Q9HT25	GO:0004360;GO:0005975;GO:0006487;GO:0097367;GO:0006002;GO:0006541;GO:0005829;GO:0006047
A7HU86	GO:0046570;GO:0019509;GO:0005737;GO:0008270;GO:0019284
A6Q7M3	GO:0008685;GO:0050518;GO:0046872;GO:0016114;GO:0019288
Q09809	GO:0070588;GO:0003676;GO:0005886;GO:0000329;GO:0015085;GO:0016021;GO:0005227
Q01594	GO:0047654;GO:0005773
Q8BKX7	GO:0003700;GO:0000978;GO:1990837;GO:0006357;GO:0000790;GO:0046872
Q01965	GO:0009986;GO:0005886;GO:0032740;GO:0072540;GO:0016021;GO:0045087;GO:0007155
P50242	GO:0003700;GO:0005634;GO:0043565;GO:0008270;GO:1903924;GO:0032355;GO:0030284
Q8CRJ7	GO:0016491;GO:0008270
E9QAU8	GO:0035136;GO:0060173;GO:0008045;GO:0030163;GO:0005634;GO:0010259;GO:0030513;GO:0060384;GO:0061630;GO:0061061;GO:0008270;GO:0000209;GO:0032991;GO:0007409
Q65243	GO:0006226;GO:0030430;GO:0004170;GO:0000287;GO:0046081
B2GJ56	GO:0052865;GO:0009228;GO:0008661;GO:0030976;GO:0000287;GO:0016114
O88712	GO:0042802;GO:0031065;GO:0030165;GO:0098978;GO:0005634;GO:0016616;GO:0005654;GO:0005737;GO:0000122;GO:0042803;GO:0035067;GO:0070491;GO:0090241;GO:0051287;GO:0099526;GO:0003682;GO:0006342;GO:0008134;GO:0003714;GO:0098793;GO:0001226;GO:0045892;GO:0019904;GO:0017053;GO:0050872;GO:0051726
P28644	GO:0003723;GO:0006397;GO:0009507
P31756	GO:0047654;GO:0005773
A7X2C3	GO:0009405;GO:0005886;GO:0016021
Q13NG7	GO:0019285;GO:0008802;GO:0008812;GO:0050660
P0C9M1	GO:0042330
B5DKS8	GO:0004622;GO:0007399;GO:0005789;GO:0102545;GO:0051402;GO:0016042;GO:0034349;GO:0016021;GO:0046470;GO:0006643;GO:0061024
Q0VCM5	GO:0004867;GO:0005576;GO:0030212
Q9K0Y1	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0071555;GO:0005737;GO:0008763;GO:0005524
Q5B3H2	GO:0005737;GO:0048312;GO:0003729
P33536	GO:0009853;GO:0004497;GO:0016984;GO:0019253;GO:0000287;GO:0009507
Q6YU51	GO:0016744;GO:0052865;GO:0009228;GO:0008661;GO:0046872;GO:0009507;GO:0016114
Q9Y755	GO:0006508;GO:0004252
O28304	GO:0006782;GO:0050661;GO:0008883
A8AJE9	GO:0051539;GO:0006400;GO:0035596;GO:0005737;GO:0046872
D4A7V9	GO:0071264;GO:0032792;GO:0007612;GO:0030968;GO:0004674;GO:0006468;GO:0044828;GO:0002286;GO:1900273;GO:0043558;GO:0046777;GO:0007050;GO:0005524;GO:0060733;GO:0002230;GO:0010628;GO:0007616;GO:0004672;GO:0045947;GO:0000049;GO:0002821;GO:1990138;GO:0004694;GO:0005844;GO:0045665;GO:0022626;GO:0070417;GO:0019081;GO:0034198;GO:0036492;GO:0034644;GO:0010998;GO:0009267;GO:0017148;GO:0000077;GO:0032057;GO:0039520;GO:0060259;GO:0034976;GO:1990253
Q5T7W7	
Q54E48	GO:0032981;GO:0005743;GO:0005739
A7MB10	GO:0032040;GO:0006397;GO:0005730;GO:0006364;GO:0003723
A7FHJ2	GO:0030170;GO:0031071;GO:0005737;GO:0009000;GO:0006534
Q8NE28	GO:0004674;GO:0005524
Q00218	GO:0009073;GO:0009534;GO:0005886;GO:0009423;GO:0009507;GO:0003849
Q9LU10	GO:0009534;GO:0008233;GO:0006508;GO:0009543;GO:0009579;GO:0009536;GO:0031977;GO:0009507;GO:0010206;GO:0004252
Q99U54	GO:0009405;GO:0005886;GO:0016021
A9H0L6	GO:0006281;GO:0046872;GO:0003911;GO:0006260
Q6AXS0	GO:0042802;GO:0005739;GO:0086038;GO:2001256;GO:0051480;GO:0042803;GO:0042593;GO:0006874;GO:0030061;GO:0035725;GO:0005886;GO:0016020;GO:0050796;GO:0008324;GO:0032592;GO:0070588;GO:0050896;GO:0042383;GO:0006812;GO:0099093;GO:0006851;GO:0005743;GO:1901623;GO:0051560;GO:0005432
Q9ZWC6	GO:0006511;GO:0031146;GO:0019005
Q8BHJ6	GO:0005813;GO:0009597;GO:1904222;GO:0042552;GO:0043209;GO:0005794;GO:0051607;GO:1904219;GO:0005829;GO:0006665;GO:0006658;GO:0005886;GO:0016020;GO:0016021;GO:0043231;GO:0045087;GO:0008654
Q9GTD4	GO:0003700;GO:0006357;GO:0005634;GO:0043565;GO:0008270
Q5WL06	GO:0019569;GO:0008741;GO:0005524
P53712	GO:1903078;GO:0030027;GO:0007229;GO:0001968;GO:0046982;GO:0031623;GO:0055037;GO:0005925;GO:0071438;GO:0009986;GO:0016020;GO:0098639;GO:0001618;GO:0033627;GO:0032587;GO:0007160;GO:0008305;GO:0042470;GO:0010710;GO:0030335;GO:0042383;GO:0038023;GO:0005178;GO:0016477;GO:0046872;GO:0071404
Q13DE9	
P02565	GO:0030016;GO:0032982;GO:0005516;GO:0005524;GO:0051015;GO:0003774;GO:0016459
Q08541	GO:0019012;GO:0046740
Q5T2E6	GO:0005829;GO:1903358;GO:0000139;GO:0016021
A3PNW1	GO:0008556;GO:0005887;GO:0005524
B8F4U8	GO:0005737;GO:0009295
Q46I59	GO:0004642;GO:0005737;GO:0005524;GO:0006189;GO:0000287
Q9UUE0	GO:0005634;GO:0005829;GO:0016787
P96963	GO:0008094;GO:0003684;GO:0005524;GO:0046872;GO:0000725
P14223	GO:0006096;GO:0004332
Q9R244	GO:0048047;GO:0005634;GO:0005516;GO:0019236;GO:0051480;GO:0012505;GO:0070679;GO:0003684;GO:0007338;GO:0000139;GO:0002121;GO:0032590;GO:0000012;GO:0005886;GO:0005887;GO:0070588;GO:0002124;GO:0005789;GO:0006816;GO:0005635;GO:1902436;GO:0006828;GO:0008050;GO:0034703;GO:0007204;GO:0015279;GO:0007340;GO:0019992;GO:0010468
P35819	GO:0030420;GO:0009306;GO:0009279
P31527	GO:0015473;GO:0009297;GO:0016021;GO:0009279
Q8VH46	GO:0003779;GO:0009966;GO:0042169;GO:0007165;GO:0017124;GO:0071260;GO:0005884;GO:0005829;GO:0051493
P22545	GO:0009405;GO:0046789;GO:0016021
Q9FFF9	GO:0005680;GO:0051301;GO:0010252;GO:0007091;GO:0048481;GO:0060090;GO:0009793;GO:0070979;GO:0031145;GO:0009553
P43258	GO:0020002;GO:0019064;GO:0055036;GO:0019031;GO:0075512;GO:0046789;GO:0016021;GO:0039654;GO:0019062
Q6K431	GO:0009908;GO:0003682;GO:0046872;GO:0048578;GO:0005634;GO:0035556;GO:0018024;GO:0000785;GO:0006355;GO:0051568;GO:0042054
B2RIZ0	GO:0006094;GO:0042132
Q9US03	GO:0005872;GO:0031122;GO:0030951;GO:1990810;GO:1990571;GO:0005634;GO:0035371;GO:0031534;GO:0036449;GO:0005815;GO:0000022;GO:0051256;GO:0005524;GO:0005881;GO:0090307;GO:0000235;GO:0015630;GO:0005871;GO:0008017;GO:0008574;GO:0016887;GO:0055028;GO:0001578;GO:0007018;GO:0051012;GO:0072686;GO:0090561;GO:0000778;GO:0003777;GO:0005874;GO:0031535;GO:1905185;GO:0008569;GO:0000742
Q8VZL4	GO:0005743;GO:0005739;GO:0016021;GO:0034599;GO:0008381;GO:0009507;GO:0009941
O75581	GO:0042802;GO:0060349;GO:0001843;GO:0035261;GO:1904953;GO:0045121;GO:0006469;GO:0042803;GO:0005102;GO:0005783;GO:0030326;GO:0090090;GO:0031410;GO:0090244;GO:0005109;GO:0045893;GO:1904928;GO:0019210;GO:0019534;GO:0045202;GO:0005576;GO:0016055;GO:0060021;GO:0005041;GO:0048596;GO:0071936;GO:0098609;GO:0021587;GO:0043025;GO:0009986;GO:0060026;GO:0005886;GO:0060059;GO:0071901;GO:0090118;GO:0016021;GO:0090245;GO:0030278;GO:0042813;GO:0001933;GO:0003344;GO:0021987;GO:0090009;GO:1990909;GO:0017147;GO:0015026;GO:0071397;GO:0060325;GO:0021794;GO:0014029;GO:0051091;GO:0060535;GO:0031901;GO:0030917;GO:1904886;GO:0030901;GO:0046849;GO:0034392;GO:0043434;GO:1990851;GO:0009952;GO:0042475;GO:0060444;GO:0045944;GO:0060070;GO:0014033;GO:0034185;GO:0072659;GO:0009880;GO:0045787;GO:1904948;GO:0044335;GO:0044340;GO:0071542;GO:0007268;GO:0007204;GO:0001702
Q91XT9	GO:0046513;GO:0005739;GO:0046514;GO:0005794;GO:0005576;GO:0006672;GO:0000139;GO:0102121;GO:0007346;GO:0071633;GO:0070774;GO:0005886;GO:0016020;GO:0005887;GO:0005509;GO:0070062;GO:0046512;GO:0071345;GO:0006670;GO:0010033;GO:2001234;GO:0006915;GO:0042759;GO:0008270;GO:0005615;GO:0017040;GO:0005901;GO:0044241
C7NYH7	GO:0003924;GO:0003746;GO:0005737;GO:0005525
C0STH4	GO:0045493;GO:0005576;GO:0009044
B8UU59	GO:0001822;GO:0016021
B5E0H4	GO:0000184
Q7X2N3	GO:0002161;GO:0005737;GO:0004832;GO:0005524;GO:0006438
Q9JIL4	GO:0015879;GO:0043495;GO:0016324;GO:0030165;GO:1905477;GO:0044877;GO:0044070;GO:0045121;GO:0005124;GO:0005886;GO:0031528;GO:0031526;GO:1904064;GO:0090314;GO:0072659;GO:0005903;GO:0032414
P55878	GO:0010628;GO:0003682;GO:0021983;GO:0005634;GO:0000981;GO:0007224;GO:0043565;GO:0005737;GO:0046872;GO:0000977;GO:0030154;GO:0045893;GO:0045944
Q5TCY1	GO:0018105;GO:0005634;GO:0032091;GO:0005654;GO:0005737;GO:0004674;GO:0006468;GO:0010629;GO:0005875;GO:0018108;GO:0043025;GO:0032273;GO:0048156;GO:0005524;GO:0005829;GO:0007611;GO:0010628;GO:0004713;GO:0048471;GO:1903980;GO:2001056;GO:0061890;GO:0050321;GO:0018107;GO:1904031;GO:0021762
Q8YSM9	GO:0016887;GO:0032300;GO:0005524;GO:0006298;GO:0030983
A4VSF7	GO:0006412;GO:0016740;GO:0003735;GO:0019843;GO:0015934
B8CVY1	GO:0102752;GO:0003844;GO:0043169;GO:0005978;GO:0004553
Q6NJL3	GO:0010125;GO:0000287;GO:0102710;GO:0008375
Q9C8U0	GO:0004499;GO:0050661;GO:0050660
O29196	GO:0006730;GO:0019516;GO:0005737;GO:0016705;GO:0018537
Q3IEA2	GO:0006428;GO:0004822;GO:0002161;GO:0000049;GO:0005737;GO:0005524;GO:0008270
B4SG10	GO:0006351;GO:0003899;GO:0003677;GO:0008270;GO:0000287
Q8Z234	GO:0004553;GO:0004133;GO:0005980
A7S641	GO:0016021
Q9BU40	GO:0030509;GO:0001503;GO:0005576;GO:0007399;GO:0001654;GO:0043687;GO:0044267;GO:0005788;GO:0030154;GO:0030514
Q68DE3	GO:0003677;GO:0010719;GO:0005634;GO:0046983
P87141	GO:0010506;GO:0071230;GO:0030435;GO:0031139;GO:0030307;GO:0009267;GO:0005737;GO:0031929;GO:0071902;GO:0000329;GO:0030674;GO:0031931;GO:0051321
B2WKF1	GO:0005773;GO:0004185
Q9BDJ5	GO:0005886;GO:0017159;GO:0031225;GO:0015939
Q2GDD6	GO:0006633;GO:0005737;GO:0043811;GO:0008654
Q87ZB3	GO:0006635;GO:0005737;GO:0003988
Q9RXG4	GO:0034605;GO:0004176;GO:0043565;GO:0005737;GO:0005524;GO:0006515;GO:0004252
Q8Z4Z0	GO:0006635;GO:0003857;GO:0004300;GO:0005737;GO:0051287;GO:0008692
Q6ZSG1	GO:0035136;GO:0008045;GO:0030163;GO:0005634;GO:0010259;GO:0030513;GO:0060384;GO:0061630;GO:0061061;GO:0008270;GO:0000209;GO:0032991
A9B9E5	GO:0006419;GO:0000049;GO:0005737;GO:0004813;GO:0005524;GO:0008270
Q7F1M0	GO:0003678;GO:0042162;GO:0009408;GO:0071481;GO:0006303;GO:0006281;GO:0006310;GO:0043564;GO:0005524;GO:0071480;GO:0000723;GO:0003684;GO:0003690;GO:0000784
Q8E2Q7	GO:0003676;GO:0004815;GO:0005737;GO:0006422;GO:0005524
Q0I3R7	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
A7MX59	GO:0005737;GO:0006002;GO:0005524;GO:0046872;GO:0003872
B8XGR0	GO:0009405;GO:0004222;GO:0008270;GO:0005615
Q9U3U2	GO:0050896;GO:0005886;GO:0007608;GO:0016021
Q6W4X9	GO:0016266;GO:0005201;GO:0031012;GO:0005796;GO:0002223;GO:0005886;GO:0030277;GO:0005615
Q54W52	GO:0042273;GO:0000466;GO:0000463;GO:0005730;GO:0043021;GO:0005654;GO:0046689;GO:0030687
B7IE18	GO:0015648;GO:0008360;GO:0009252;GO:0071555;GO:0005887
Q09HN2	GO:0009341;GO:0004565;GO:0046872;GO:0006012
Q2J323	GO:0003677;GO:0045892
Q884D2	GO:0017000;GO:0042597;GO:0016811;GO:0009372
O32150	GO:0005576;GO:0004518
P34343	GO:0031080;GO:0006405;GO:0006606;GO:0000972;GO:0031081;GO:0007275;GO:0031965;GO:0006355;GO:0005643;GO:0000776;GO:0017056;GO:0051028
Q7MK65	GO:0006435;GO:0000049;GO:0004829;GO:0005737;GO:0005524;GO:0046872
A6ZX59	GO:0000407;GO:1990316;GO:0000045;GO:0015031
P43260	GO:0020002;GO:0019064;GO:0055036;GO:0019031;GO:0075512;GO:0046789;GO:0016021;GO:0039654;GO:0019062
B2TXF7	GO:0009380;GO:0009432;GO:0003677;GO:0006289;GO:0005737;GO:0009381
A9NEC4	GO:0002098;GO:0050660;GO:0005737
Q95MM9	GO:0031338;GO:0038023;GO:0042802;GO:0045335;GO:0001779;GO:0032729;GO:0016032;GO:0042104;GO:2000510;GO:0002725;GO:0010759;GO:0035744;GO:0001787;GO:0032689;GO:0050790;GO:0016021;GO:0045087;GO:0009897;GO:0002232
Q8DA13	GO:0006435;GO:0000049;GO:0004829;GO:0005737;GO:0005524;GO:0046872
P51998	GO:0003735;GO:0005762;GO:0032543;GO:0005739
Q5LV15	GO:0042026;GO:0005737;GO:0051082;GO:0005524
Q6R7F9	
B0TPF3	GO:0006520;GO:0044205;GO:0016597;GO:0004070;GO:0006207
Q68FS4	GO:0008233;GO:0030496;GO:0005802;GO:0070006;GO:0005654;GO:0030145;GO:0005829
Q754U4	GO:0030687;GO:0005730;GO:0006364;GO:0042273
Q93ZB6	GO:0046686;GO:0004853;GO:0015995;GO:0009570;GO:0006782;GO:0009507
A5URF5	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0071555;GO:0005737;GO:0016881;GO:0005524;GO:0000287
Q9W5D0	GO:0005856
Q4A5J6	GO:0006281;GO:0046872;GO:0003911;GO:0006260
Q5XI64	GO:2000124;GO:0098978;GO:0005739;GO:0046464;GO:2001311;GO:0005765;GO:0032281;GO:0098982;GO:0009395;GO:0016021;GO:0052651;GO:0099055;GO:0004620;GO:0030336;GO:0060292;GO:0046889;GO:0099178;GO:0120163;GO:0047372;GO:0031966;GO:0031902
Q3A1V6	GO:0008233;GO:0016887;GO:0009376;GO:0043335;GO:0005524
Q2YUY9	GO:0016835;GO:0097367;GO:0097173;GO:0005975
Q9SCV8	GO:0004565;GO:0005618;GO:0009536;GO:0048046;GO:0005773;GO:0005975
Q9Z7N8	GO:0006260;GO:0005737;GO:0008408;GO:0003887
P29719	GO:0030248;GO:0030245;GO:0008810
D4B478	GO:0005743;GO:0140053
P49005	GO:0006260;GO:0005634;GO:0019985;GO:0043625;GO:0032201;GO:0003677;GO:0005654;GO:0016035;GO:0033683;GO:0006297;GO:0042575;GO:0042769;GO:0006298;GO:0006296;GO:0000723;GO:0071897;GO:0006283;GO:0006271
A7NIS8	GO:0018339;GO:0051539;GO:0006400;GO:0005737;GO:0046872;GO:0103039
Q2JW90	GO:0004640;GO:0000162
A0R8C1	GO:0008360;GO:0009252;GO:0000902;GO:0009103;GO:0006048;GO:0003977;GO:0071555;GO:0005737;GO:0000287;GO:0009245;GO:0019134
Q28YQ7	GO:0007495;GO:0030246;GO:0030513;GO:0005737;GO:0000224;GO:0046872;GO:0005829;GO:0006516;GO:0006517
Q8YMW8	GO:0030170;GO:0019264;GO:0005737;GO:0004372;GO:0035999
F8VPN2	GO:0034502;GO:0007283;GO:0048873;GO:0005634;GO:0007130;GO:0030539;GO:0005737;GO:0006281;GO:0010569;GO:0032880;GO:0007129;GO:0009566;GO:0030154;GO:0007140
Q8NAT2	GO:0007286;GO:0033391;GO:0043046;GO:0071546;GO:0030719
Q8Z063	GO:0006633;GO:0005737;GO:0043811;GO:0008654
Q75K18	GO:0003924;GO:0045335;GO:0030942;GO:0006616;GO:0005786;GO:0008312;GO:0005525;GO:0005829
Q9Y7R9	GO:0005576
P02976	GO:0005576;GO:0009405;GO:0016020;GO:0019864;GO:0005618
B0JM53	GO:0003697;GO:0006260;GO:0009432;GO:0005737;GO:0006281;GO:0005524
P9WI15	
Q6BIR7	GO:0005634;GO:0006355;GO:0006351;GO:0006325
Q2NA79	GO:0042773;GO:0048038;GO:0005886;GO:0016021;GO:0008137
P04058	GO:0001507;GO:0043083;GO:0031225;GO:0003990;GO:0005886
B1XHB7	GO:0043815;GO:0004644;GO:0005524;GO:0006189;GO:0000287
P45261	GO:0005948;GO:0009099;GO:0030976;GO:0050660;GO:0009097;GO:0003984;GO:0000287
B8ZV94	GO:0009403;GO:0050368;GO:0016841;GO:0052883
P68761	GO:0020002;GO:0019064;GO:0001681;GO:0055036;GO:0019031;GO:0046789;GO:0016021;GO:0039654;GO:0019062
Q2JLC4	GO:0006419;GO:0000049;GO:0005737;GO:0004813;GO:0005524;GO:0008270
P49574	GO:0016887;GO:0009507;GO:0005524
B4T108	GO:0006189;GO:0004643;GO:0003937
B2RUP2	GO:0055037;GO:0006909;GO:0033093;GO:0017137;GO:0061789;GO:0070382;GO:0045921;GO:0002467;GO:0005764;GO:0043320;GO:1900026;GO:0002432;GO:0016020;GO:0043231;GO:0043304;GO:1903307;GO:0046872;GO:0051607;GO:0005829;GO:0005770
B8ZPW5	GO:0004373;GO:0009011;GO:0033201;GO:0005978
A7TQT8	GO:0003723;GO:0005737;GO:0048312;GO:0071470
Q1R9Z5	GO:0005886;GO:0022857;GO:0016021
A7ZNP9	GO:0005886;GO:0022857;GO:0016021
P05896	GO:0015074;GO:0042025;GO:0003964;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0075713;GO:0004523;GO:0006310;GO:0016020;GO:0004190;GO:0004533;GO:0075732;GO:0020002;GO:0030430;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P71362	GO:0033983;GO:0019752;GO:0030170
B5Y978	GO:0015934;GO:0003735;GO:0019843;GO:0006412
D3YY23	GO:0046872
Q9LJW0	GO:0005802;GO:0005737;GO:0005886;GO:0005794;GO:0006817;GO:0000822;GO:0016021;GO:0016036;GO:0015114
B3L8F2	GO:0016992;GO:0051539;GO:0102553;GO:0046872;GO:0102552;GO:0020011;GO:0009249
A1ACT1	GO:0005886;GO:0022857;GO:0016021
A4WFL4	GO:0004553;GO:0004133;GO:0005980
Q5FQM3	GO:0005525;GO:0003924;GO:0005737;GO:0003743
Q59MZ9	GO:0000033;GO:0006493;GO:0000139;GO:0005794;GO:0016021
C6C0J6	GO:0005886;GO:0032977;GO:0015031;GO:0016021
Q63HI4	GO:0008360;GO:0009252;GO:0000902;GO:0009103;GO:0006048;GO:0003977;GO:0071555;GO:0005737;GO:0000287;GO:0009245;GO:0019134
Q3TLH4	GO:0034063;GO:0002244;GO:0008022;GO:0030154;GO:0005829;GO:0010494
B0RCI3	GO:0008556;GO:0030955;GO:0005887
Q8R500	GO:0042802;GO:1904707;GO:0034497;GO:0007283;GO:0007005;GO:0005739;GO:0070584;GO:1904706;GO:0006986;GO:0046580;GO:0008285;GO:0061734;GO:0043394;GO:0008584;GO:0046326;GO:0060299;GO:0005737;GO:0060253;GO:0005525;GO:0010667;GO:0051020;GO:2000872;GO:1905377;GO:0010729;GO:0046686;GO:0048593;GO:0071850;GO:2000386;GO:0061003;GO:1903576;GO:0048662;GO:0060548;GO:0051592;GO:0051646;GO:1990910;GO:0070542;GO:0051602;GO:0008053;GO:0016021;GO:0005829;GO:0046628;GO:0048678;GO:0015630;GO:0001825;GO:0005741;GO:0017016;GO:0010628;GO:0003924;GO:0071287;GO:0071479;GO:2000866;GO:0120162;GO:0071394;GO:0045792;GO:0031667;GO:0048312;GO:0031625;GO:0014850;GO:0035563;GO:0071333;GO:0090650;GO:1901215;GO:0031306;GO:0071549;GO:1905461;GO:1905232;GO:0006626;GO:0000278;GO:0006915;GO:0045786;GO:0071456;GO:0090258;GO:0007006;GO:1903428;GO:1905395;GO:1901857;GO:0051560;GO:0033574;GO:0010918;GO:0090201;GO:0071404;GO:1903427;GO:0072705
P91621	GO:0007264;GO:0050803;GO:0050770;GO:0043087;GO:0051491;GO:0090630;GO:0050772;GO:0007601;GO:0001654;GO:0016020;GO:0030036;GO:0030676;GO:0045202
B8XTP8	GO:0039694;GO:0006351;GO:0018144;GO:0005198;GO:0005216;GO:0051259;GO:0044196;GO:0004197;GO:0003968;GO:0003724;GO:0039618;GO:0044162;GO:0016020;GO:0039707;GO:0005524;GO:0003723;GO:0046718;GO:0019062;GO:0044385
P66029	GO:0004386;GO:0008186;GO:0005524;GO:0003723;GO:0006353
A0A1W6GW18	GO:0000287;GO:0016106;GO:0010333
A4WP35	GO:0006146;GO:0000034
Q47AB4	GO:0065002;GO:0006605;GO:0005737;GO:0005886;GO:0017038;GO:0005524;GO:0046872
A1ST92	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
P75404	GO:0006260;GO:0005737;GO:0008408;GO:0003887
Q5UPK3	
P79076	GO:0042597;GO:0050233;GO:0050660
B1JG95	GO:0051539;GO:0006400;GO:0035596;GO:0005737;GO:0046872
B9MS46	GO:0008880;GO:0006064
P19321	GO:0005576;GO:0008320;GO:0004222;GO:0090729;GO:0046929;GO:0009405;GO:1905576;GO:0008270
B7UTB4	GO:0005886;GO:0022857;GO:0016021
Q17574	GO:0009086;GO:0010181;GO:0030586;GO:0016491;GO:0003958;GO:0050660;GO:0050667;GO:0005829;GO:0016709
Q492L1	GO:0003676;GO:0004815;GO:0005737;GO:0006422;GO:0005524
Q0ALR7	GO:0000287;GO:0008966;GO:0005975
G0KYB0	GO:0005634
Q42876	GO:0000287;GO:0009507;GO:0030145;GO:0070006
A0B8K5	GO:0008852;GO:0000738;GO:0008408;GO:0003677;GO:0003887;GO:0006261
F1QB54	GO:0007507;GO:0003730;GO:0005634;GO:0006397;GO:0008266;GO:0005737;GO:0006417;GO:1990904;GO:0006412;GO:0003723;GO:0005829;GO:0008143;GO:0010494
A6QP57	GO:0005509;GO:0003810;GO:0031424;GO:0005737;GO:0018149
B9DUY3	GO:0005737;GO:0004766;GO:0008295
O46469	GO:0097381;GO:0009968;GO:0035556;GO:0007601;GO:0007186
Q96PM5	GO:0006511;GO:0016567;GO:0032436;GO:0005634;GO:0002039;GO:0061630;GO:0005654;GO:0031398;GO:0005737;GO:0043231;GO:0042803;GO:0016607;GO:0008270;GO:0070987;GO:0005829;GO:0004842;GO:0000151;GO:0051865
Q9HDF6	GO:0003924;GO:0003746;GO:0005737;GO:0005525
P45370	GO:0070088;GO:0016746;GO:0042619
B0UST3	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
C7ZBE5	GO:0016491
Q7XA42	GO:0006952;GO:0043531;GO:0005524
C7PVU9	GO:0016887;GO:0010498;GO:0000502;GO:0005524;GO:0019941
A8FJG0	GO:0003924;GO:0006400;GO:0005737;GO:0046872;GO:0005525
Q6DBY5	GO:0019752;GO:0016616;GO:0006464;GO:0015031;GO:0005975
Q5GF62	GO:0006397;GO:0008380;GO:0008033;GO:0003723;GO:0009507
